episode,timestep,action1,action2,action3,action4,action5,action6,action1_min,action2_min,action3_min,action4_min,action5_min,action6_min,action1_max,action2_max,action3_max,action4_max,action5_max,action6_max,pyb_action1,pyb_action2,pyb_action3,pyb_action4,pyb_action5,pyb_action6,pyb_action1_min,pyb_action2_min,pyb_action3_min,pyb_action4_min,pyb_action5_min,pyb_action6_min,pyb_action1_max,pyb_action2_max,pyb_action3_max,pyb_action4_max,pyb_action5_max,pyb_action6_max,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,desired_joint1_pos,desired_joint2_pos,desired_joint3_pos,desired_joint4_pos,desired_joint5_pos,desired_joint6_pos,joint1_vel,joint2_vel,joint3_vel,joint4_vel,joint5_vel,joint6_vel,joint1_tor,joint2_tor,joint3_tor,joint4_tor,joint5_tor,joint6_tor,joint1_min,joint2_min,joint3_min,joint4_min,joint5_min,joint6_min,joint1_max,joint2_max,joint3_max,joint4_max,joint5_max,joint6_max,reward,return,distance,orientation,goal_x,goal_y,goal_z,tip_x,tip_y,tip_z,goal_yaw,goal_pitch,goal_roll,tip_yaw,tip_pitch,tip_roll,done,term1,term2,vel_dist,vel_pos,collision,acc_dist,acc_pos
1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,0.6910313466423477,-1.2931417417992008,1.0109763580108553,-1.3537238375781313,-0.07158575487629523,0.0,0.7796048431069547,-1.2931421133040713,1.0109758777894315,-1.3537277681915743,-0.07158575626165867,0.0,2.3619602230656462,-9.911134732754068e-06,2.389195057816984e-05,0.00019173905538263925,-4.7915985620559064e-08,0.0,-0.15679519642513712,0.0857102635491587,-0.6458058030497921,0.024722012669166023,-0.009441312127735111,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17107707107310335,-1.8748383886232003,0.17107707107310335,2.3291430541513582,0.14,0.0,0.26,0.004315679149661408,0.0035693750640847623,0.3641363955780395,-0.7853981633974483,0.0,-1.5707963267948966,0.004662298183700609,-0.06492594589669905,0.6192941862426623,0.0,0.0,0.0,-0.04135988569249571,0.08254713465854137,0.0,-0.7984164169341668,0.0021642878390260023
1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,0.7524578501782354,-1.293141370286113,1.0109768382403233,-1.3537199068517252,-0.07158575349074457,0.0,0.8410313466423477,-1.2931417417992008,1.0109763580108553,-1.3537238375781313,-0.07158575487629523,0.0,2.361960223096277,-9.911353981345572e-06,2.389231765353994e-05,0.00019174415353956364,-4.7922528482622836e-08,0.0,-0.15679533254474595,0.08570760852499458,-0.645808136669494,0.024719903618664465,-0.009441315074616752,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17126257744596843,-2.0461009660691687,0.17126257744596843,2.386993659734039,0.14,0.0,0.26,0.004088869976715869,0.0038279917096678395,0.3641363608385707,-0.7853981633974483,0.0,-1.5707963267948966,0.004661954583413913,-0.06492117573473526,0.6807207134532528,0.0,0.0,0.0,-0.044521529487617784,0.08255615276328387,0.0,-0.758794510829297,0.0021643451382014067
1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,0.8138843537146162,-1.293140998764808,1.0109773184778355,-1.3537159760123532,-0.07158575210500553,0.0,0.9024578501782354,-1.293141370286113,1.0109768382403233,-1.3537199068517252,-0.07158575349074457,0.0,2.361960223126864,-9.911573223497783e-06,2.3892684730408842e-05,0.0001917492518297842,-4.7929015696709064e-08,0.0,-0.15679546868503863,0.08570495341910529,-0.6458104703584701,0.024717794504760925,-0.009441318021230754,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17146051885417807,-2.2175614849233467,0.17146051885417807,2.445018718337914,0.14,0.0,0.26,0.0038465861412933073,0.004072223906950731,0.36413632609620594,-0.7853981633974483,0.0,-1.5707963267948966,0.0046616109740593445,-0.0649164054438692,0.7421472406634769,0.0,0.0,0.0,-0.04750593797031355,0.08256517110679751,0.0,-0.7162580358469839,0.0021644024432720954
1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,0.8753108572514895,-1.2931406272352852,1.0109777987233919,-1.353712045060012,-0.07158575071907768,0.0,0.9638843537146162,-1.293140998764808,1.0109773184778355,-1.3537159760123532,-0.07158575210500553,0.0,2.3619602231574333,-9.911792475919556e-06,2.389305180716672e-05,0.00019175435025053922,-4.7935483448824194e-08,0.0,-0.15679560484571772,0.0857022982365566,-0.6458128041135017,0.024715685329850676,-0.00944132096763108,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17167010965064,-2.3892315945739866,0.17167010965064,2.503206098374287,0.14,0.0,0.26,0.0035897382734357726,0.004301147152109421,0.36413629135094505,-0.7853981633974483,0.0,-1.5707963267948966,0.004661267355636882,-0.06491163502409625,0.8035737678733355,0.0,0.0,0.0,-0.050301791150864084,0.08257418968903536,0.0,-0.6710047633321281,0.0021644597370851226
1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,0.9367373607888552,-1.293140255697545,1.0109782789769923,-1.353708113994699,-0.07158574933296083,0.0,1.0253108572514895,-1.2931406272352852,1.0109777987233919,-1.353712045060012,-0.07158575071907768,0.0,2.361960223187997,-9.912011728202552e-06,2.3893418888087936e-05,0.00019175944882322826,-4.7941944084561525e-08,0.0,-0.1567957410266061,0.08569964298038937,-0.6458151379326913,0.02471357609536458,-0.009441323913849307,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17189052063012877,-2.5611221152041153,0.17189052063012877,2.561544738113447,0.14,0.0,0.26,0.0033192921449148906,0.004513894492337493,0.3641362566027877,-0.7853981633974483,0.0,-1.5707963267948966,0.004660923728145764,-0.06490686447541467,0.8650002950828273,0.0,0.0,0.0,-0.0528986350773053,0.08258320851006477,0.0,-0.623242542345892,0.002164517047058556
1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,0.9981638643267131,-1.2931398841515873,1.010978759238637,-1.35370418281641,-0.07158574794665493,0.0,1.086737360788855,-1.293140255697545,1.0109782789769923,-1.353708113994699,-0.07158574933296083,0.0,2.361960223218561,-9.912230980402281e-06,2.3893785962014746e-05,0.00019176454752645178,-4.7948402244523194e-08,0.0,-0.15679587722759908,0.0856969876522864,-0.6458174718149599,0.024711466802101893,-0.009441326859903934,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17212088278835164,-2.733242997992467,0.17212088278835164,2.620024533525985,0.14,0.0,0.26,0.0030362650378890996,0.004709659809012466,0.36413622185173367,-0.7853981633974483,0.0,-1.5707963267948966,0.004660580091585891,-0.06490209379782051,0.9264268222919534,0.0,0.0,0.0,-0.05528691797348717,0.08259222756988761,0.0,-0.5731878950836489,0.00216457435748163
1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.0595903678650633,-1.2931395125974114,1.0109792395083261,-1.3537002515251426,-0.07158574656015992,0.0,1.1481638643267131,-1.2931398841515873,1.010978759238637,-1.35370418281641,-0.07158574794665493,0.0,2.3619602232491297,-9.912450248589222e-06,2.3894153028281018e-05,0.00019176964637469818,-4.795486004333712e-08,0.0,-0.15679601344864355,0.08569433225336537,-0.6458198057596024,0.02470935745058286,-0.009441329805806399,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.1723602912070923,-2.9056032891995596,0.1723602912070923,2.678636239526037,0.14,0.0,0.26,0.002741721918442212,0.004887700872079657,0.36413618709778306,-0.7853981633974483,0.0,-1.5707963267948966,0.00466023644595719,-0.06489732299130986,0.9878533495007131,0.0,0.0,0.0,-0.057458020497755946,0.0826012468684554,0.0,-0.5210646058245061,0.002164631656267346
1.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.121016871403906,-1.2931391410350173,1.0109797197860597,-1.353696320120893,-0.07158574517347578,0.0,1.2095903678650632,-1.2931395125974114,1.0109792395083261,-1.3537002515251426,-0.07158574656015992,0.0,2.361960223279696,-9.912669516748407e-06,2.3894520097655914e-05,0.0001917747453574481,-4.796131838381845e-08,0.0,-0.15679614968969988,0.08569167678419974,-0.6458221397662591,0.02470724804108121,-0.00944133275156289,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.172607809041083,-3.0782110982406428,0.172607809041083,2.7373713828468635,0.14,0.0,0.26,0.0024367714293964766,0.005047342154081582,0.3641361523409353,-0.7853981633974483,0.0,-1.5707963267948966,0.004659892791259613,-0.06489255205587831,1.0492798767091056,0.0,0.0,0.0,-0.059404280157770994,0.08261026640580346,0.0,-0.4671023184036116,0.0021646889635362765
1.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.1824433749432408,-1.293138769464405,1.0109802000718373,-1.3536923886036578,-0.0715857437866025,0.0,1.2710168714039058,-1.2931391410350173,1.0109797197860597,-1.353696320120893,-0.07158574517347578,0.0,2.3619602233102706,-9.912888784907592e-06,2.3894887169584322e-05,0.0001917798444774632,-4.796777659929127e-08,0.0,-0.1567962859507444,0.0856890212451571,-0.6458244738346928,0.024705138573768402,-0.009441335697176974,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17286247158266005,-3.2510735698233026,0.17286247158266005,2.796222185030763,0.14,0.0,0.26,0.002122561717478798,0.005187977393163989,0.36413611758119047,-0.7853981633974483,0.0,-1.5707963267948966,0.0046595491274923455,-0.06488778099152442,1.1107064039171324,0.0,0.0,0.0,-0.061119009978491956,0.08261928618197824,0.0,-0.4115351569730308,0.002164746281946295
1.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.2438698784830682,-1.2931383978855742,1.010980680365659,-1.3536884569734342,-0.07158574239954006,0.0,1.332443374943241,-1.293138769464405,1.0109802000718373,-1.3536923886036578,-0.0715857437866025,0.0,2.3619602233408417,-9.913108058395848e-06,2.3895254239292285e-05,0.00019178494374130772,-4.7974235145337336e-08,0.0,-0.15679642223177467,0.08568636563645873,-0.6458268079647583,0.024703029048748774,-0.009441338642651419,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17312329038088026,-3.424196860204183,0.17312329038088026,2.855181494229367,0.14,0.0,0.26,0.0018002761105465007,0.005309071895335509,0.36413608281854837,-0.7853981633974483,0.0,-1.5707963267948966,0.0046592054546552705,-0.06488300979824445,1.172132931124792,0.0,0.0,0.0,-0.06259651157284996,0.08262830619696217,0.0,-0.35460038264591986,0.0021648035961430168
1.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.305296382023388,-1.2931380262985248,1.0109811606675247,-1.3536845252302188,-0.07158574101228844,0.0,1.393869878483068,-1.2931383978855742,1.010980680365659,-1.3536884569734342,-0.07158574239954006,0.0,2.36196022337141,-9.91332733724093e-06,2.3895621300784597e-05,0.0001917900431373104,-4.798069473384379e-08,0.0,-0.15679655853277966,0.08568370995819485,-0.6458291421564174,0.024700919466065136,-0.009441341587987288,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.1733892573926071,-3.59758611759679,0.1733892573926071,2.9142427246925924,0.14,0.0,0.26,0.0014711286611465263,0.005410164567237016,0.36413604805300875,-0.7853981633974483,0.0,-1.5707963267948966,0.004658861772748635,-0.06487823847603422,1.2335594583320852,0.0,0.0,0.0,-0.06383208281444341,0.08263732645069433,0.0,-0.29653709798243,0.0021648608957181015
1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.3667228855642004,-1.2931376547032567,1.0109816409774346,-1.3536805933740086,-0.07158573962484763,0.0,1.4552963820233882,-1.2931380262985248,1.0109811606675247,-1.3536845252302188,-0.07158574101228844,0.0,2.361960223401993,-9.913546621470593e-06,2.389598836510798e-05,0.00019179514268115316,-4.798715438187294e-08,0.0,-0.1567966948537564,0.0856810542104689,-0.6458314764095933,0.0246988098257655,-0.009441344533185307,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17365934914407039,-3.77124546674086,0.17365934914407039,2.9733998029796926,0.14,0.0,0.26,0.0011363595731907505,0.005490869671693925,0.3641360132845714,-0.7853981633974483,0.0,-1.5707963267948966,0.004658518081771541,-0.06487346702489145,1.2949859855390125,0.0,0.0,0.0,-0.06482202035118734,0.0826463469432935,0.0,-0.2375850088185416,0.002164918223800383
1.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.4281493891055053,-1.2931372830997696,1.0109821212953882,-1.3536766614048004,-0.07158573823721763,0.0,1.5167228855642003,-1.2931376547032567,1.0109816409774346,-1.3536805933740086,-0.07158573962484763,0.0,2.361960223432568,-9.91376591094606e-06,2.3896355426822335e-05,0.00019180024235712634,-4.7993614095821584e-08,0.0,-0.15679683119470483,0.0856783983933169,-0.6458338107242565,0.024696700127864468,-0.00944134747824603,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17393253088254096,-3.945177997623401,0.17393253088254096,3.032647120058252,0.14,0.0,0.26,0.0007972305289780057,0.005550878299369403,0.36413597851323604,-0.7853981633974483,0.0,-1.5707963267948966,0.004658174381724563,-0.06486869544481236,1.3564125127455726,0.0,0.0,0.0,-0.06556361723293769,0.08265536767465091,0.0,-0.1779832516200841,0.0021649755257802106
1.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.4895758926473024,-1.2931369114880633,1.0109826016213859,-1.3536727293225908,-0.07158573684939842,0.0,1.5781493891055054,-1.2931372830997696,1.0109821212953882,-1.3536766614048004,-0.07158573823721763,0.0,2.3619602234631545,-9.913985205778353e-06,2.3896722485761135e-05,0.0001918053421700594,-4.800007421059977e-08,0.0,-0.1567969675556235,0.08567574250673773,-0.6458361451004271,0.02469459037236315,-0.009441350423169629,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.1742077606990217,-4.119385758322423,0.1742077606990217,3.091979488569965,0.14,0.0,0.26,0.00045501993416549504,0.0055899595509009995,0.36413594373900277,-0.7853981633974483,0.0,-1.5707963267948966,0.00465783067260685,-0.06486392373579355,1.4178390399517657,0.0,0.0,0.0,-0.0660551559553757,0.08266438864486594,0.0,-0.11796929338512285,0.002165032851607629
1.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.5510023961895922,-1.2931365398681378,1.0109830819554275,-1.3536687971273764,-0.07158573546138998,0.0,1.6395758926473025,-1.2931369114880633,1.0109826016213859,-1.3536727293225908,-0.07158573684939842,0.0,2.3619602234937354,-9.914204500610646e-06,2.38970895420354e-05,0.0001918104421197303,-4.800653539375078e-08,0.0,-0.1567971039365122,0.08567308655081729,-0.6458384795380316,0.02469248055929615,-0.009441353367956214,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.1744839936041858,-4.293869751926609,0.1744839936041858,3.151392104638656,0.14,0.0,0.26,0.00011101809861466033,0.005607961425002319,0.36413590896187115,-0.7853981633974483,0.0,-1.5707963267948966,0.004657486954418136,-0.06485915189783151,1.4792655671575918,0.0,0.0,0.0,-0.06629589723938345,0.08267340985391883,0.0,-0.057777908161860125,0.0021650901726921745
1.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.6124288997323746,-1.293136168239993,1.0109835622975132,-1.353664864819154,-0.07158573407319231,0.0,1.7010023961895921,-1.2931365398681378,1.0109830819554275,-1.3536687971273764,-0.07158573546138998,0.0,2.361960223524317,-9.91442380077201e-06,2.3897456595534106e-05,0.00019181554220147612,-4.801299631300698e-08,0.0,-0.15679724033737596,0.08567043052545542,-0.6458408140371522,0.024690370688623932,-0.009441356312606106,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17476018554119802,-4.468629937467807,0.17476018554119802,3.2108805136787484,0.14,0.0,0.26,-0.00023347762872469205,0.005604811409111258,0.364135874181841,-0.7853981633974483,0.0,-1.5707963267948966,0.004657143227158491,-0.06485437993092283,1.540692094363051,0.0,0.0,0.0,-0.06628606488293443,0.08268243130178521,0.0,0.0023597655477658463,0.002165147487931396
1.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.6738554032756496,-1.2931357966036283,1.0109840426476426,-1.353660932397921,-0.07158573268480539,0.0,1.7624288997323747,-1.293136168239993,1.0109835622975132,-1.353664864819154,-0.07158573407319231,0.0,2.361960223554908,-9.9146431062902e-06,2.389782365180837e-05,0.000191820642431062,-4.801945796767751e-08,0.0,-0.15679737675821082,0.08566777443076162,-0.6458431485977029,0.02468826076038923,-0.009441359257119045,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17503529732047604,-4.643665234788283,0.17503529732047604,3.2704405797333163,0.14,0.0,0.26,-0.0005771677525474438,0.005580516770294186,0.36413583939891225,-0.7853981633974483,0.0,-1.5707963267948966,0.004656799490827577,-0.06484960783506467,1.6021186215681436,0.0,0.0,0.0,-0.06602682702672613,0.08269145298849204,0.0,0.06221708548999061,0.0021652048096387766
1.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.7352819068194172,-1.293135424959044,1.0109845230058159,-1.3536569998636736,-0.07158573129622921,0.0,1.8238554032756498,-1.2931357966036283,1.0109840426476426,-1.353660932397921,-0.07158573268480539,0.0,2.361960223585501,-9.914862417109704e-06,2.3898190700089028e-05,0.000191825742797469,-4.802592002491231e-08,0.0,-0.15679751319902144,0.08566511826664795,-0.6458454832197559,0.024686150774558147,-0.009441362201495246,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17530829846288665,-4.81897353325117,0.17530829846288665,3.3300684579317847,0.14,0.0,0.26,-0.0009187555330909736,0.005535164545241632,0.36413580461308487,-0.7853981633974483,0.0,-1.5707963267948966,0.004656455745425125,-0.06484483561025405,1.663545148772868,0.0,0.0,0.0,-0.06552027417854545,0.08270047491405437,0.0,0.12157268356336459,0.0021652621349599332
1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.037500000000000006,-0.15000000000000002,-0.07500000000000001,-0.07500000000000001,-0.07500000000000001,-0.15000000000000002,0.0,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.15000000000000002,0.07500000000000001,1.7967084103636775,-1.2931350533062398,1.0109850033720331,-1.353653067216409,-0.07158572990746374,0.0,1.8852819068194173,-1.293135424959044,1.0109845230058159,-1.3536569998636736,-0.07158573129622921,0.0,2.3619602236160917,-9.915081733286035e-06,2.3898557745538618e-05,0.0001918308433063176,-4.8032382484711374e-08,0.0,-0.15679764965980703,0.08566246203318781,-0.6458478179032483,0.0246840407311566,-0.009441365145734628,0.0,-2.6,-1.5,-1.5,-1.7,-2.6,0.0,2.6,0.8,1.5,1.7,2.6,0.0,-0.17557817093929348,-4.994551704190464,0.17557817093929348,3.3897605697097752,0.14,0.0,0.26,-0.0012569518787073086,0.0054689212293292854,0.36413576982435825,-0.7853981633974483,0.0,-1.5707963267948966,0.004656111990950931,-0.06484006325648667,1.7249716759772258,0.0,0.0,0.0,-0.0647693943376404,0.082709497078449,0.0,0.18021116181721197,0.002165319454712211
